TIME,THERMOMETER_EXTERNAL,THERMOMETER23,HEATER23,SETPOINT23,THERMOMETER41,HEATER41,SETPOINT41,THERMOMETER31,HEATER31,SETPOINT31,THERMOMETER21,HEATER21,SETPOINT21,THERMOMETER11,HEATER11,SETPOINT11,THERMOMETER42,HEATER42,SETPOINT42,THERMOMETER32,HEATER32,SETPOINT32,THERMOMETER22,HEATER22,SETPOINT22,THERMOMETER12,HEATER12,SETPOINT12,THERMOMETER43,HEATER43,SETPOINT43,THERMOMETER33,HEATER33,SETPOINT33,THERMOMETER13,HEATER13,SETPOINT13,THERMOMETER44,HEATER44,SETPOINT44,THERMOMETER34,HEATER34,SETPOINT34,THERMOMETER24,HEATER24,SETPOINT24,THERMOMETER14,HEATER14,SETPOINT14
670,10.201916,16.83665,10,18.0,16.466574,10,16.0,16.664543,10,20.0,16.564354,10,20.0,16.051167,10,20.0,16.73378,10,20.0,17.431171,10,20.0,17.059755,10,20.0,17.030062,10,20.0,16.733782,10,20.0,17.430788,10,20.0,17.030012,10,20.0,16.466568,10,20.0,16.664545,10,20.0,16.564106,10,20.0,16.051163,10,20.0
680,10.201916,16.83665,10,18.0,16.466574,10,16.0,16.664543,10,20.0,16.564354,10,20.0,16.051167,10,20.0,16.73378,10,20.0,17.431171,10,20.0,17.059755,10,20.0,17.030062,10,20.0,16.733782,10,20.0,17.430788,10,20.0,17.030012,10,20.0,16.466568,10,20.0,16.664545,10,20.0,16.564106,10,20.0,16.051163,10,20.0
690,10.495275,17.060408,10,18.0,16.635561,0,16.0,17.018976,10,20.0,16.742437,10,20.0,16.373568,10,20.0,16.945095,10,20.0,17.851568,10,20.0,17.277136,10,20.0,17.390789,10,20.0,16.945095,10,20.0,17.851067,10,20.0,17.390709,10,20.0,16.635567,10,20.0,17.018976,10,20.0,16.742123,10,20.0,16.373568,10,20.0
700,10.495275,17.060408,10,18.0,16.635561,0,16.0,17.018976,10,20.0,16.742437,10,20.0,16.373568,10,20.0,16.945095,10,20.0,17.851568,10,20.0,17.277136,10,20.0,17.390789,10,20.0,16.945095,10,20.0,17.851067,10,20.0,17.390709,10,20.0,16.635567,10,20.0,17.018976,10,20.0,16.742123,10,20.0,16.373568,10,20.0
710,10.495275,17.060408,10,18.0,16.635561,0,16.0,17.018976,10,20.0,16.742437,10,20.0,16.373568,10,20.0,16.945095,10,20.0,17.851568,10,20.0,17.277136,10,20.0,17.390789,10,20.0,16.945095,10,20.0,17.851067,10,20.0,17.390709,10,20.0,16.635567,10,20.0,17.018976,10,20.0,16.742123,10,20.0,16.373568,10,20.0
720,10.495275,17.060408,10,18.0,16.635561,0,16.0,17.018976,10,20.0,16.742437,10,20.0,16.373568,10,20.0,16.945095,10,20.0,17.851568,10,20.0,17.277136,10,20.0,17.390789,10,20.0,16.945095,10,20.0,17.851067,10,20.0,17.390709,10,20.0,16.635567,10,20.0,17.018976,10,20.0,16.742123,10,20.0,16.373568,10,20.0
730,10.495275,17.060408,10,18.0,16.635561,0,16.0,17.018976,10,20.0,16.742437,10,20.0,16.373568,10,20.0,16.945095,10,20.0,17.851568,10,20.0,17.277136,10,20.0,17.390789,10,20.0,16.945095,10,20.0,17.851067,10,20.0,17.390709,10,20.0,16.635567,10,20.0,17.018976,10,20.0,16.742123,10,20.0,16.373568,10,20.0
740,10.495275,17.060408,10,18.0,16.635561,0,16.0,17.018976,10,20.0,16.742437,10,20.0,16.373568,10,20.0,16.945095,10,20.0,17.851568,10,20.0,17.277136,10,20.0,17.390789,10,20.0,16.945095,10,20.0,17.851067,10,20.0,17.390709,10,20.0,16.635567,10,20.0,17.018976,10,20.0,16.742123,10,20.0,16.373568,10,20.0
750,10.495275,17.060408,10,18.0,16.635561,0,16.0,17.018976,10,20.0,16.742437,10,20.0,16.373568,10,20.0,16.945095,10,20.0,17.851568,10,20.0,17.277136,10,20.0,17.390789,10,20.0,16.945095,10,20.0,17.851067,10,20.0,17.390709,10,20.0,16.635567,10,20.0,17.018976,10,20.0,16.742123,10,20.0,16.373568,10,20.0
760,10.495275,17.060408,10,18.0,16.635561,0,16.0,17.018976,10,20.0,16.742437,10,20.0,16.373568,10,20.0,16.945095,10,20.0,17.851568,10,20.0,17.277136,10,20.0,17.390789,10,20.0,16.945095,10,20.0,17.851067,10,20.0,17.390709,10,20.0,16.635567,10,20.0,17.018976,10,20.0,16.742123,10,20.0,16.373568,10,20.0
770,10.495275,17.060408,10,18.0,16.635561,0,16.0,17.018976,10,20.0,16.742437,10,20.0,16.373568,10,20.0,16.945095,10,20.0,17.851568,10,20.0,17.277136,10,20.0,17.390789,10,20.0,16.945095,10,20.0,17.851067,10,20.0,17.390709,10,20.0,16.635567,10,20.0,17.018976,10,20.0,16.742123,10,20.0,16.373568,10,20.0
780,10.495275,17.060408,10,18.0,16.635561,0,16.0,17.018976,10,20.0,16.742437,10,20.0,16.373568,10,20.0,16.945095,10,20.0,17.851568,10,20.0,17.277136,10,20.0,17.390789,10,20.0,16.945095,10,20.0,17.851067,10,20.0,17.390709,10,20.0,16.635567,10,20.0,17.018976,10,20.0,16.742123,10,20.0,16.373568,10,20.0
790,10.725007,17.26422,10,18.0,16.767391,0,16.0,17.317503,10,20.0,16.892061,10,20.0,16.638891,10,20.0,17.133907,10,20.0,18.23013,10,20.0,17.473717,10,20.0,17.705963,10,20.0,17.133907,10,20.0,18.229502,10,20.0,17.705862,10,20.0,16.774069,10,20.0,17.317503,10,20.0,16.891672,10,20.0,16.63889,10,20.0
800,10.725007,17.26422,10,18.0,16.767391,0,16.0,17.317503,10,20.0,16.892061,10,20.0,16.638891,10,20.0,17.133907,10,20.0,18.23013,10,20.0,17.473717,10,20.0,17.705963,10,20.0,17.133907,10,20.0,18.229502,10,20.0,17.705862,10,20.0,16.774069,10,20.0,17.317503,10,20.0,16.891672,10,20.0,16.63889,10,20.0
810,10.725007,17.26422,10,18.0,16.767391,0,16.0,17.317503,10,20.0,16.892061,10,20.0,16.638891,10,20.0,17.133907,10,20.0,18.23013,10,20.0,17.473717,10,20.0,17.705963,10,20.0,17.133907,10,20.0,18.229502,10,20.0,17.705862,10,20.0,16.774069,10,20.0,17.317503,10,20.0,16.891672,10,20.0,16.63889,10,20.0
820,10.725007,17.26422,10,18.0,16.767391,0,16.0,17.317503,10,20.0,16.892061,10,20.0,16.638891,10,20.0,17.133907,10,20.0,18.23013,10,20.0,17.473717,10,20.0,17.705963,10,20.0,17.133907,10,20.0,18.229502,10,20.0,17.705862,10,20.0,16.774069,10,20.0,17.317503,10,20.0,16.891672,10,20.0,16.63889,10,20.0
830,10.725007,17.26422,10,18.0,16.767391,0,16.0,17.317503,10,20.0,16.892061,10,20.0,16.638891,10,20.0,17.133907,10,20.0,18.23013,10,20.0,17.473717,10,20.0,17.705963,10,20.0,17.133907,10,20.0,18.229502,10,20.0,17.705862,10,20.0,16.774069,10,20.0,17.317503,10,20.0,16.891672,10,20.0,16.63889,10,20.0
840,10.725007,17.26422,10,18.0,16.767391,0,16.0,17.317503,10,20.0,16.892061,10,20.0,16.638891,10,20.0,17.133907,10,20.0,18.23013,10,20.0,17.473717,10,20.0,17.705963,10,20.0,17.133907,10,20.0,18.229502,10,20.0,17.705862,10,20.0,16.774069,10,20.0,17.317503,10,20.0,16.891672,10,20.0,16.63889,10,20.0
850,10.725007,17.26422,10,18.0,16.767391,0,16.0,17.317503,10,20.0,16.892061,10,20.0,16.638891,10,20.0,17.133907,10,20.0,18.23013,10,20.0,17.473717,10,20.0,17.705963,10,20.0,17.133907,10,20.0,18.229502,10,20.0,17.705862,10,20.0,16.774069,10,20.0,17.317503,10,20.0,16.891672,10,20.0,16.63889,10,20.0
860,10.725007,17.26422,10,18.0,16.767391,0,16.0,17.317503,10,20.0,16.892061,10,20.0,16.638891,10,20.0,17.133907,10,20.0,18.23013,10,20.0,17.473717,10,20.0,17.705963,10,20.0,17.133907,10,20.0,18.229502,10,20.0,17.705862,10,20.0,16.774069,10,20.0,17.317503,10,20.0,16.891672,10,20.0,16.63889,10,20.0
870,10.725007,17.26422,10,18.0,16.767391,0,16.0,17.317503,10,20.0,16.892061,10,20.0,16.638891,10,20.0,17.133907,10,20.0,18.23013,10,20.0,17.473717,10,20.0,17.705963,10,20.0,17.133907,10,20.0,18.229502,10,20.0,17.705862,10,20.0,16.774069,10,20.0,17.317503,10,20.0,16.891672,10,20.0,16.63889,10,20.0
880,10.725007,17.26422,10,18.0,16.767391,0,16.0,17.317503,10,20.0,16.892061,10,20.0,16.638891,10,20.0,17.133907,10,20.0,18.23013,10,20.0,17.473717,10,20.0,17.705963,10,20.0,17.133907,10,20.0,18.229502,10,20.0,17.705862,10,20.0,16.774069,10,20.0,17.317503,10,20.0,16.891672,10,20.0,16.63889,10,20.0
890,10.909041,17.455763,10,18.0,16.837292,0,16.0,17.583357,10,20.0,17.025997,10,20.0,16.870955,10,20.0,17.308887,10,20.0,18.583164,10,20.0,17.65794,10,20.0,17.99451,10,20.0,17.308874,10,20.0,18.582428,10,20.0,17.994389,10,20.0,16.895462,10,20.0,17.583357,10,20.0,17.025543,10,20.0,16.870953,10,20.0
900,10.909041,17.455763,10,18.0,16.837292,0,16.0,17.583357,10,20.0,17.025997,10,20.0,16.870955,10,20.0,17.308887,10,20.0,18.583164,10,20.0,17.65794,10,20.0,17.99451,10,20.0,17.308874,10,20.0,18.582428,10,20.0,17.994389,10,20.0,16.895462,10,20.0,17.583357,10,20.0,17.025543,10,20.0,16.870953,10,20.0
910,10.909041,17.455763,10,18.0,16.837292,0,16.0,17.583357,10,20.0,17.025997,10,20.0,16.870955,10,20.0,17.308887,10,20.0,18.583164,10,20.0,17.65794,10,20.0,17.99451,10,20.0,17.308874,10,20.0,18.582428,10,20.0,17.994389,10,20.0,16.895462,10,20.0,17.583357,10,20.0,17.025543,10,20.0,16.870953,10,20.0
920,10.909041,17.455763,10,18.0,16.837292,0,16.0,17.583357,10,20.0,17.025997,10,20.0,16.870955,10,20.0,17.308887,10,20.0,18.583164,10,20.0,17.65794,10,20.0,17.99451,10,20.0,17.308874,10,20.0,18.582428,10,20.0,17.994389,10,20.0,16.895462,10,20.0,17.583357,10,20.0,17.025543,10,20.0,16.870953,10,20.0
930,10.909041,17.455763,10,18.0,16.837292,0,16.0,17.583357,10,20.0,17.025997,10,20.0,16.870955,10,20.0,17.308887,10,20.0,18.583164,10,20.0,17.65794,10,20.0,17.99451,10,20.0,17.308874,10,20.0,18.582428,10,20.0,17.994389,10,20.0,16.895462,10,20.0,17.583357,10,20.0,17.025543,10,20.0,16.870953,10,20.0
940,10.909041,17.455763,10,18.0,16.837292,0,16.0,17.583357,10,20.0,17.025997,10,20.0,16.870955,10,20.0,17.308887,10,20.0,18.583164,10,20.0,17.65794,10,20.0,17.99451,10,20.0,17.308874,10,20.0,18.582428,10,20.0,17.994389,10,20.0,16.895462,10,20.0,17.583357,10,20.0,17.025543,10,20.0,16.870953,10,20.0
950,10.909041,17.455763,10,18.0,16.837292,0,16.0,17.583357,10,20.0,17.025997,10,20.0,16.870955,10,20.0,17.308887,10,20.0,18.583164,10,20.0,17.65794,10,20.0,17.99451,10,20.0,17.308874,10,20.0,18.582428,10,20.0,17.994389,10,20.0,16.895462,10,20.0,17.583357,10,20.0,17.025543,10,20.0,16.870953,10,20.0
960,10.909041,17.455763,10,18.0,16.837292,0,16.0,17.583357,10,20.0,17.025997,10,20.0,16.870955,10,20.0,17.308887,10,20.0,18.583164,10,20.0,17.65794,10,20.0,17.99451,10,20.0,17.308874,10,20.0,18.582428,10,20.0,17.994389,10,20.0,16.895462,10,20.0,17.583357,10,20.0,17.025543,10,20.0,16.870953,10,20.0
970,10.909041,17.455763,10,18.0,16.837292,0,16.0,17.583357,10,20.0,17.025997,10,20.0,16.870955,10,20.0,17.308887,10,20.0,18.583164,10,20.0,17.65794,10,20.0,17.99451,10,20.0,17.308874,10,20.0,18.582428,10,20.0,17.994389,10,20.0,16.895462,10,20.0,17.583357,10,20.0,17.025543,10,20.0,16.870953,10,20.0
980,10.909041,17.455763,10,18.0,16.837292,0,16.0,17.583357,10,20.0,17.025997,10,20.0,16.870955,10,20.0,17.308887,10,20.0,18.583164,10,20.0,17.65794,10,20.0,17.99451,10,20.0,17.308874,10,20.0,18.582428,10,20.0,17.994389,10,20.0,16.895462,10,20.0,17.583357,10,20.0,17.025543,10,20.0,16.870953,10,20.0
990,11.059153,17.63844,10,18.0,16.855406,0,16.0,17.828604,10,20.0,17.150337,10,20.0,17.082127,10,20.0,17.473982,10,20.0,18.918362,10,20.0,17.833485,10,20.0,18.265308,10,20.0,17.473976,10,20.0,18.917503,10,20.0,18.265171,10,20.0,17.006346,10,20.0,17.828606,10,20.0,17.149818,10,20.0,17.082125,10,20.0
1000,11.059153,17.63844,10,18.0,16.855406,0,16.0,17.828604,10,20.0,17.150337,10,20.0,17.082127,10,20.0,17.473982,10,20.0,18.918362,10,20.0,17.833485,10,20.0,18.265308,10,20.0,17.473976,10,20.0,18.917503,10,20.0,18.265171,10,20.0,17.006346,10,20.0,17.828606,10,20.0,17.149818,10,20.0,17.082125,10,20.0
1010,11.059153,17.63844,10,18.0,16.855406,0,16.0,17.828604,10,20.0,17.150337,10,20.0,17.082127,10,20.0,17.473982,10,20.0,18.918362,10,20.0,17.833485,10,20.0,18.265308,10,20.0,17.473976,10,20.0,18.917503,10,20.0,18.265171,10,20.0,17.006346,10,20.0,17.828606,10,20.0,17.149818,10,20.0,17.082125,10,20.0
1020,11.059153,17.63844,10,18.0,16.855406,0,16.0,17.828604,10,20.0,17.150337,10,20.0,17.082127,10,20.0,17.473982,10,20.0,18.918362,10,20.0,17.833485,10,20.0,18.265308,10,20.0,17.473976,10,20.0,18.917503,10,20.0,18.265171,10,20.0,17.006346,10,20.0,17.828606,10,20.0,17.149818,10,20.0,17.082125,10,20.0
1030,11.059153,17.63844,10,18.0,16.855406,0,16.0,17.828604,10,20.0,17.150337,10,20.0,17.082127,10,20.0,17.473982,10,20.0,18.918362,10,20.0,17.833485,10,20.0,18.265308,10,20.0,17.473976,10,20.0,18.917503,10,20.0,18.265171,10,20.0,17.006346,10,20.0,17.828606,10,20.0,17.149818,10,20.0,17.082125,10,20.0
1040,11.059153,17.63844,10,18.0,16.855406,0,16.0,17.828604,10,20.0,17.150337,10,20.0,17.082127,10,20.0,17.473982,10,20.0,18.918362,10,20.0,17.833485,10,20.0,18.265308,10,20.0,17.473976,10,20.0,18.917503,10,20.0,18.265171,10,20.0,17.006346,10,20.0,17.828606,10,20.0,17.149818,10,20.0,17.082125,10,20.0
1050,11.059153,17.63844,10,18.0,16.855406,0,16.0,17.828604,10,20.0,17.150337,10,20.0,17.082127,10,20.0,17.473982,10,20.0,18.918362,10,20.0,17.833485,10,20.0,18.265308,10,20.0,17.473976,10,20.0,18.917503,10,20.0,18.265171,10,20.0,17.006346,10,20.0,17.828606,10,20.0,17.149818,10,20.0,17.082125,10,20.0
1060,11.059153,17.63844,10,18.0,16.855406,0,16.0,17.828604,10,20.0,17.150337,10,20.0,17.082127,10,20.0,17.473982,10,20.0,18.918362,10,20.0,17.833485,10,20.0,18.265308,10,20.0,17.473976,10,20.0,18.917503,10,20.0,18.265171,10,20.0,17.006346,10,20.0,17.828606,10,20.0,17.149818,10,20.0,17.082125,10,20.0
1070,11.059153,17.63844,10,18.0,16.855406,0,16.0,17.828604,10,20.0,17.150337,10,20.0,17.082127,10,20.0,17.473982,10,20.0,18.918362,10,20.0,17.833485,10,20.0,18.265308,10,20.0,17.473976,10,20.0,18.917503,10,20.0,18.265171,10,20.0,17.006346,10,20.0,17.828606,10,20.0,17.149818,10,20.0,17.082125,10,20.0
1080,11.059153,17.63844,10,18.0,16.855406,0,16.0,17.828604,10,20.0,17.150337,10,20.0,17.082127,10,20.0,17.473982,10,20.0,18.918362,10,20.0,17.833485,10,20.0,18.265308,10,20.0,17.473976,10,20.0,18.917503,10,20.0,18.265171,10,20.0,17.006346,10,20.0,17.828606,10,20.0,17.149818,10,20.0,17.082125,10,20.0
1090,11.1834,17.813814,10,18.0,16.846035,0,16.0,18.059582,10,20.0,17.26804,10,20.0,17.278961,10,20.0,17.631186,10,20.0,19.239527,10,20.0,18.002005,10,20.0,18.5227,10,20.0,17.631184,10,20.0,19.238548,10,20.0,18.522516,10,20.0,17.110016,10,20.0,18.059591,10,20.0,17.26745,10,20.0,17.278961,10,20.0
1100,11.1834,17.813814,10,18.0,16.846035,0,16.0,18.059582,10,20.0,17.26804,10,20.0,17.278961,10,20.0,17.631186,10,20.0,19.239527,10,20.0,18.002005,10,20.0,18.5227,10,20.0,17.631184,10,20.0,19.238548,10,20.0,18.522516,10,20.0,17.110016,10,20.0,18.059591,10,20.0,17.26745,10,20.0,17.278961,10,20.0
1110,11.1834,17.813814,10,18.0,16.846035,0,16.0,18.059582,10,20.0,17.26804,10,20.0,17.278961,10,20.0,17.631186,10,20.0,19.239527,10,20.0,18.002005,10,20.0,18.5227,10,20.0,17.631184,10,20.0,19.238548,10,20.0,18.522516,10,20.0,17.110016,10,20.0,18.059591,10,20.0,17.26745,10,20.0,17.278961,10,20.0
1120,11.1834,17.813814,10,18.0,16.846035,0,16.0,18.059582,10,20.0,17.26804,10,20.0,17.278961,10,20.0,17.631186,10,20.0,19.239527,10,20.0,18.002005,10,20.0,18.5227,10,20.0,17.631184,10,20.0,19.238548,10,20.0,18.522516,10,20.0,17.110016,10,20.0,18.059591,10,20.0,17.26745,10,20.0,17.278961,10,20.0
1130,11.1834,17.813814,10,18.0,16.846035,0,16.0,18.059582,10,20.0,17.26804,10,20.0,17.278961,10,20.0,17.631186,10,20.0,19.239527,10,20.0,18.002005,10,20.0,18.5227,10,20.0,17.631184,10,20.0,19.238548,10,20.0,18.522516,10,20.0,17.110016,10,20.0,18.059591,10,20.0,17.26745,10,20.0,17.278961,10,20.0
1140,11.1834,17.813814,10,18.0,16.846035,0,16.0,18.059582,10,20.0,17.26804,10,20.0,17.278961,10,20.0,17.631186,10,20.0,19.239527,10,20.0,18.002005,10,20.0,18.5227,10,20.0,17.631184,10,20.0,19.238548,10,20.0,18.522516,10,20.0,17.110016,10,20.0,18.059591,10,20.0,17.26745,10,20.0,17.278961,10,20.0
1150,11.1834,17.813814,10,18.0,16.846035,0,16.0,18.059582,10,20.0,17.26804,10,20.0,17.278961,10,20.0,17.631186,10,20.0,19.239527,10,20.0,18.002005,10,20.0,18.5227,10,20.0,17.631184,10,20.0,19.238548,10,20.0,18.522516,10,20.0,17.110016,10,20.0,18.059591,10,20.0,17.26745,10,20.0,17.278961,10,20.0
1160,11.1834,17.813814,10,18.0,16.846035,0,16.0,18.059582,10,20.0,17.26804,10,20.0,17.278961,10,20.0,17.631186,10,20.0,19.239527,10,20.0,18.002005,10,20.0,18.5227,10,20.0,17.631184,10,20.0,19.238548,10,20.0,18.522516,10,20.0,17.110016,10,20.0,18.059591,10,20.0,17.26745,10,20.0,17.278961,10,20.0
1170,11.1834,17.813814,10,18.0,16.846035,0,16.0,18.059582,10,20.0,17.26804,10,20.0,17.278961,10,20.0,17.631186,10,20.0,19.239527,10,20.0,18.002005,10,20.0,18.5227,10,20.0,17.631184,10,20.0,19.238548,10,20.0,18.522516,10,20.0,17.110016,10,20.0,18.059591,10,20.0,17.26745,10,20.0,17.278961,10,20.0
1180,11.1834,17.813814,10,18.0,16.846035,0,16.0,18.059582,10,20.0,17.26804,10,20.0,17.278961,10,20.0,17.631186,10,20.0,19.239527,10,20.0,18.002005,10,20.0,18.5227,10,20.0,17.631184,10,20.0,19.238548,10,20.0,18.522516,10,20.0,17.110016,10,20.0,18.059591,10,20.0,17.26745,10,20.0,17.278961,10,20.0
1190,11.287508,17.982754,10,18.0,16.823685,0,16.0,18.279686,10,20.0,17.380594,10,20.0,17.465014,10,20.0,17.781523,10,20.0,19.548656,10,20.0,18.164364,10,20.0,18.76887,10,20.0,17.78152,10,20.0,19.54757,10,20.0,18.768677,10,20.0,17.208183,10,20.0,18.279707,10,20.0,17.379936,10,20.0,17.465017,10,20.0
1200,11.287508,17.982754,10,18.0,16.823685,0,16.0,18.279686,10,20.0,17.380594,10,20.0,17.465014,10,20.0,17.781523,10,20.0,19.548656,10,20.0,18.164364,10,20.0,18.76887,10,20.0,17.78152,10,20.0,19.54757,10,20.0,18.768677,10,20.0,17.208183,10,20.0,18.279707,10,20.0,17.379936,10,20.0,17.465017,10,20.0
1210,11.287508,17.982754,10,18.0,16.823685,0,16.0,18.279686,10,20.0,17.380594,10,20.0,17.465014,10,20.0,17.781523,10,20.0,19.548656,10,20.0,18.164364,10,20.0,18.76887,10,20.0,17.78152,10,20.0,19.54757,10,20.0,18.768677,10,20.0,17.208183,10,20.0,18.279707,10,20.0,17.379936,10,20.0,17.465017,10,20.0
1220,11.287508,17.982754,10,18.0,16.823685,0,16.0,18.279686,10,20.0,17.380594,10,20.0,17.465014,10,20.0,17.781523,10,20.0,19.548656,10,20.0,18.164364,10,20.0,18.76887,10,20.0,17.78152,10,20.0,19.54757,10,20.0,18.768677,10,20.0,17.208183,10,20.0,18.279707,10,20.0,17.379936,10,20.0,17.465017,10,20.0
1230,11.287508,17.982754,10,18.0,16.823685,0,16.0,18.279686,10,20.0,17.380594,10,20.0,17.465014,10,20.0,17.781523,10,20.0,19.548656,10,20.0,18.164364,10,20.0,18.76887,10,20.0,17.78152,10,20.0,19.54757,10,20.0,18.768677,10,20.0,17.208183,10,20.0,18.279707,10,20.0,17.379936,10,20.0,17.465017,10,20.0
1240,11.287508,17.982754,10,18.0,16.823685,0,16.0,18.279686,10,20.0,17.380594,10,20.0,17.465014,10,20.0,17.781523,10,20.0,19.548656,10,20.0,18.164364,10,20.0,18.76887,10,20.0,17.78152,10,20.0,19.54757,10,20.0,18.768677,10,20.0,17.208183,10,20.0,18.279707,10,20.0,17.379936,10,20.0,17.465017,10,20.0
1250,11.287508,17.982754,10,18.0,16.823685,0,16.0,18.279686,10,20.0,17.380594,10,20.0,17.465014,10,20.0,17.781523,10,20.0,19.548656,10,20.0,18.164364,10,20.0,18.76887,10,20.0,17.78152,10,20.0,19.54757,10,20.0,18.768677,10,20.0,17.208183,10,20.0,18.279707,10,20.0,17.379936,10,20.0,17.465017,10,20.0
1260,11.287508,17.982754,10,18.0,16.823685,0,16.0,18.279686,10,20.0,17.380594,10,20.0,17.465014,10,20.0,17.781523,10,20.0,19.548656,10,20.0,18.164364,10,20.0,18.76887,10,20.0,17.78152,10,20.0,19.54757,10,20.0,18.768677,10,20.0,17.208183,10,20.0,18.279707,10,20.0,17.379936,10,20.0,17.465017,10,20.0
1270,11.287508,17.982754,10,18.0,16.823685,0,16.0,18.279686,10,20.0,17.380594,10,20.0,17.465014,10,20.0,17.781523,10,20.0,19.548656,10,20.0,18.164364,10,20.0,18.76887,10,20.0,17.78152,10,20.0,19.54757,10,20.0,18.768677,10,20.0,17.208183,10,20.0,18.279707,10,20.0,17.379936,10,20.0,17.465017,10,20.0
1280,11.287508,17.982754,10,18.0,16.823685,0,16.0,18.279686,10,20.0,17.380594,10,20.0,17.465014,10,20.0,17.781523,10,20.0,19.548656,10,20.0,18.164364,10,20.0,18.76887,10,20.0,17.78152,10,20.0,19.54757,10,20.0,18.768677,10,20.0,17.208183,10,20.0,18.279707,10,20.0,17.379936,10,20.0,17.465017,10,20.0
1290,11.375647,18.14575,10,18.0,16.795818,0,16.0,18.49083,10,20.0,17.488804,10,20.0,17.642263,10,20.0,17.925611,10,20.0,19.846933,10,20.0,18.321074,10,20.0,19.005098,10,20.0,17.925606,10,20.0,19.845745,10,20.0,19.004885,10,20.0,17.301773,10,20.0,18.490889,10,20.0,17.488087,10,20.0,17.642256,10,20.0
1300,11.375647,18.14575,10,18.0,16.795818,0,16.0,18.49083,10,20.0,17.488804,10,20.0,17.642263,10,20.0,17.925611,10,20.0,19.846933,10,20.0,18.321074,10,20.0,19.005098,10,20.0,17.925606,10,20.0,19.845745,10,20.0,19.004885,10,20.0,17.301773,10,20.0,18.490889,10,20.0,17.488087,10,20.0,17.642256,10,20.0
1310,11.375647,18.14575,10,18.0,16.795818,0,16.0,18.49083,10,20.0,17.488804,10,20.0,17.642263,10,20.0,17.925611,10,20.0,19.846933,10,20.0,18.321074,10,20.0,19.005098,10,20.0,17.925606,10,20.0,19.845745,10,20.0,19.004885,10,20.0,17.301773,10,20.0,18.490889,10,20.0,17.488087,10,20.0,17.642256,10,20.0
1320,11.375647,18.14575,10,18.0,16.795818,0,16.0,18.49083,10,20.0,17.488804,10,20.0,17.642263,10,20.0,17.925611,10,20.0,19.846933,10,20.0,18.321074,10,20.0,19.005098,10,20.0,17.925606,10,20.0,19.845745,10,20.0,19.004885,10,20.0,17.301773,10,20.0,18.490889,10,20.0,17.488087,10,20.0,17.642256,10,20.0
1330,11.375647,18.14575,10,18.0,16.795818,0,16.0,18.49083,10,20.0,17.488804,10,20.0,17.642263,10,20.0,17.925611,10,20.0,19.846933,10,20.0,18.321074,10,20.0,19.005098,10,20.0,17.925606,10,20.0,19.845745,10,20.0,19.004885,10,20.0,17.301773,10,20.0,18.490889,10,20.0,17.488087,10,20.0,17.642256,10,20.0
1340,11.375647,18.14575,10,18.0,16.795818,0,16.0,18.49083,10,20.0,17.488804,10,20.0,17.642263,10,20.0,17.925611,10,20.0,19.846933,10,20.0,18.321074,10,20.0,19.005098,10,20.0,17.925606,10,20.0,19.845745,10,20.0,19.004885,10,20.0,17.301773,10,20.0,18.490889,10,20.0,17.488087,10,20.0,17.642256,10,20.0
1350,11.375647,18.14575,10,18.0,16.795818,0,16.0,18.49083,10,20.0,17.488804,10,20.0,17.642263,10,20.0,17.925611,10,20.0,19.846933,10,20.0,18.321074,10,20.0,19.005098,10,20.0,17.925606,10,20.0,19.845745,10,20.0,19.004885,10,20.0,17.301773,10,20.0,18.490889,10,20.0,17.488087,10,20.0,17.642256,10,20.0
1360,11.375647,18.14575,10,18.0,16.795818,0,16.0,18.49083,10,20.0,17.488804,10,20.0,17.642263,10,20.0,17.925611,10,20.0,19.846933,10,20.0,18.321074,10,20.0,19.005098,10,20.0,17.925606,10,20.0,19.845745,10,20.0,19.004885,10,20.0,17.301773,10,20.0,18.490889,10,20.0,17.488087,10,20.0,17.642256,10,20.0
1370,11.375647,18.14575,10,18.0,16.795818,0,16.0,18.49083,10,20.0,17.488804,10,20.0,17.642263,10,20.0,17.925611,10,20.0,19.846933,10,20.0,18.321074,10,20.0,19.005098,10,20.0,17.925606,10,20.0,19.845745,10,20.0,19.004885,10,20.0,17.301773,10,20.0,18.490889,10,20.0,17.488087,10,20.0,17.642256,10,20.0
1380,11.375647,18.14575,10,18.0,16.795818,0,16.0,18.49083,10,20.0,17.488804,10,20.0,17.642263,10,20.0,17.925611,10,20.0,19.846933,10,20.0,18.321074,10,20.0,19.005098,10,20.0,17.925606,10,20.0,19.845745,10,20.0,19.004885,10,20.0,17.301773,10,20.0,18.490889,10,20.0,17.488087,10,20.0,17.642256,10,20.0
1390,11.450935,18.303204,10,18.0,16.766098,0,16.0,18.694168,10,20.0,17.593142,10,20.0,17.81188,10,20.0,18.063902,10,20.0,20.135145,10,20.0,18.472502,10,20.0,19.232199,10,20.0,18.063892,10,20.0,20.133854,10,20.0,19.231947,10,20.0,17.391365,10,20.0,18.694286,10,20.0,17.592358,10,20.0,17.811876,10,20.0
1400,11.450935,18.303204,10,18.0,16.766098,0,16.0,18.694168,10,20.0,17.593142,10,20.0,17.81188,10,20.0,18.063902,10,20.0,20.135145,10,20.0,18.472502,10,20.0,19.232199,10,20.0,18.063892,10,20.0,20.133854,10,20.0,19.231947,10,20.0,17.391365,10,20.0,18.694286,10,20.0,17.592358,10,20.0,17.811876,10,20.0
